method,variant,seed,perm,bary_file,nobary_file,n_samples_bary,n_samples_nobary,n_dim,fom3_bary,fom3_nobary,fom3_ratio_bary_over_nobary,fom3_bary_valid,fom3_nobary_valid,logdet_cov3_bary,logdet_cov3_nobary,d_truth,d_shift,d_truth_valid,d_shift_valid,delta_truth_om,delta_truth_s8,delta_truth_w0,delta_shift_om,delta_shift_s8,delta_shift_w0,norm_truth_om,norm_truth_s8,norm_truth_w0,norm_shift_om,norm_shift_s8,norm_shift_w0
cnn,tomo4_20deg160,41,10,cnn_tomo4_20deg160_bary_perm0010_s41.npy,cnn_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,419387.7756544241,446954.9378004987,0.9383222785685402,True,True,-25.893102499603145,-26.02042611644859,1.3627945449935557,1.1823937642524525,True,True,0.00938086748123168,-0.01716360092163083,0.035572826862335205,-0.009156614542007446,0.0035782456398010254,-0.048761725425720215,0.7764624553684605,-1.1629149492684012,0.7053932929167579,-0.7579008470564347,0.24244302612715984,-0.9669232698166742
cnn,tomo4_20deg160,41,11,cnn_tomo4_20deg160_bary_perm0011_s41.npy,cnn_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,407815.8544883753,446954.9378004987,0.9124317017175603,True,True,-25.83714202892957,-26.02042611644859,0.5812707670271993,1.8566436843355467,True,True,-0.0024036264419555753,-0.004689302444457977,-0.002850174903869629,-0.020941108465194702,0.016052544116973877,-0.08718472719192505,-0.19895022423494882,-0.3177223671886032,-0.05651769730333208,-1.7333135266598438,1.087635608206958,-1.728834260036764
cnn,tomo4_20deg160,41,12,cnn_tomo4_20deg160_bary_perm0012_s41.npy,cnn_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,403292.62151400966,446954.9378004987,0.9023115920782645,True,True,-25.814835370830348,-26.02042611644859,2.6301814701538264,3.1059095270078507,True,True,-0.01633980333805085,-0.023802783489227264,-0.04359090328216553,-0.03487728536128998,-0.00306093692779541,-0.12792545557022095,-1.352459550834091,-1.6127508953518213,-0.8643881726470171,-2.886822853258986,-0.20739291995626016,-2.5367047353804493
cnn,tomo4_20deg160,41,13,cnn_tomo4_20deg160_bary_perm0013_s41.npy,cnn_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,425198.8992748216,446954.9378004987,0.9513238658180168,True,True,-25.92062467344641,-26.02042611644859,1.3566659192408608,1.541468382823099,True,True,0.0008547508716583163,-0.01959219217300412,0.009871959686279297,-0.01768273115158081,0.0011496543884277344,-0.07446259260177612,0.07074846349380565,-1.3274634659101006,0.19575655816150975,-1.4636148389310895,0.07789450948546064,-1.4765600045719225
cnn,tomo4_20deg160,41,14,cnn_tomo4_20deg160_bary_perm0014_s41.npy,cnn_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,440258.14731911884,446954.9378004987,0.9850168553583158,True,True,-25.990233064613474,-26.02042611644859,2.856455899052742,2.3916924363076397,True,True,0.012067993879318228,-0.0332691931724548,0.03577005863189697,-0.0064694881439208984,-0.01252734661102295,-0.04856449365615845,0.998878214371352,-2.254144818852488,0.7093043109513207,-0.535485088053543,-0.8487868434569269,-0.9630122517821114
cnn,tomo4_20deg160,41,15,cnn_tomo4_20deg160_bary_perm0015_s41.npy,cnn_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,422218.82316515915,446954.9378004987,0.9446563567301259,True,True,-25.906557993859366,-26.02042611644859,2.2386075546040414,2.7891699359070006,True,True,-0.013467261791229257,-0.01922377586364743,-0.03321850299835205,-0.032004743814468384,0.0015180706977844238,-0.11755305528640747,-1.1146968207821617,-1.3025015225707375,-0.6587081006087502,-2.649060123207057,0.10285645282482359,-2.3310246633421823
cnn,tomo4_20deg160,41,16,cnn_tomo4_20deg160_bary_perm0016_s41.npy,cnn_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,403928.8346347599,446954.9378004987,0.9037350311477178,True,True,-25.817987979065123,-26.02042611644859,1.289175870069974,2.144148333833558,True,True,-0.007148394584655771,-0.011181559562683074,-0.015963077545166016,-0.025685876607894897,0.00956028699874878,-0.10029762983322144,-0.5916787570285202,-0.7576034208061553,-0.31654070895874326,-2.1260420594534155,0.6477545545894059,-1.9888572716921753
cnn,tomo4_20deg160,41,17,cnn_tomo4_20deg160_bary_perm0017_s41.npy,cnn_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,416145.39079537446,446954.9378004987,0.9310678898487161,True,True,-25.87757995057556,-26.02042611644859,2.477402840093139,0.7932508478598737,True,True,0.02202253580093383,-0.024942483901977508,0.10848408937454224,0.003485053777694702,-0.004200637340545654,0.024149537086486816,1.8228241956987723,-1.6899709760170791,2.151191113630848,0.28846089327387725,-0.284613000621518,0.4788745508974159
cnn,tomo4_20deg160,41,18,cnn_tomo4_20deg160_bary_perm0018_s41.npy,cnn_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,446646.4265729352,446954.9378004987,0.999309748698422,True,True,-26.019045137179216,-26.02042611644859,2.9202320085445845,2.8162173763415836,True,True,0.009314616918563834,-0.027477827072143524,0.01627141237258911,-0.009222865104675293,-0.00673598051071167,-0.06806313991546631,0.7709788394170001,-1.861752438868259,0.3226548510840964,-0.7633844630078951,-0.4563944634726977,-1.3496617116493357
cnn,tomo4_20deg160,41,19,cnn_tomo4_20deg160_bary_perm0019_s41.npy,cnn_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,406440.96633747494,446954.9378004987,0.9093555791946359,True,True,-25.830387946323768,-26.02042611644859,1.8731828667220594,3.029736322151437,True,True,-0.012172112464904794,-0.009945597648620574,-0.06074357032775879,-0.03070959448814392,0.01079624891281128,-0.1450781226158142,-1.0074961990913986,-0.673861169214984,-1.204517910899748,-2.541859501516294,0.7314968061805772,-2.8768344736331803
cnn,tomo4_20deg160,42,0,cnn_tomo4_20deg160_bary_perm0000_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,451937.36262699513,456818.16532338865,0.989315655403199,True,True,-26.042597741905308,-26.064081406006075,3.5763862341367663,1.1191289515102691,True,True,0.017263015508651725,-0.05069735288619992,0.07285994291305542,-0.0024742484092712402,-0.014044463634490967,-0.010361313819885254,1.458586221689229,-3.389595568952267,1.4498718760919715,-0.20905412713038718,-0.9390046815785558,-0.20618431618511304
cnn,tomo4_20deg160,42,1,cnn_tomo4_20deg160_bary_perm0001_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,416418.060870712,456818.16532338865,0.9115619572087795,True,True,-25.87888997726261,-26.064081406006075,2.7427697483139233,1.716779662636888,True,True,0.0009781026840209872,-0.03685029983520505,0.0021861791610717773,-0.018759161233901978,-0.00019741058349609375,-0.0810350775718689,0.08264182451758044,-2.4637896443302068,0.04350373545473024,-1.5849985243020357,-0.013198756956495548,-1.6125524568223544
cnn,tomo4_20deg160,42,2,cnn_tomo4_20deg160_bary_perm0002_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,405551.8065900913,456818.16532338865,0.8877751310589738,True,True,-25.826007808310592,-26.064081406006075,1.089877188857607,1.905151438671565,True,True,0.001200845241546622,-0.015523817539215057,0.006136119365692139,-0.018536418676376343,0.021129071712493896,-0.07708513736724854,0.10146178243442795,-1.0379134244397625,0.12210532345978826,-1.5661785663851882,1.4126774629339487,-1.5339508688172963
cnn,tomo4_20deg160,42,3,cnn_tomo4_20deg160_bary_perm0003_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,465216.7087619657,456818.16532338865,1.0183848718726665,True,True,-26.100517232709464,-26.064081406006075,3.3434883268269386,0.846035077126654,True,True,0.02816509246826171,-0.03965022802352902,0.11192107200622559,0.008427828550338745,-0.0029973387718200684,0.028699815273284912,2.379724202079346,-2.650991216803449,2.2271663709307457,0.7120838532597302,-0.20040032942973782,0.5711101786536609
cnn,tomo4_20deg160,42,4,cnn_tomo4_20deg160_bary_perm0004_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,386523.29082925705,456818.16532338865,0.8461206671928889,True,True,-25.729894812143534,-26.064081406006075,0.5136255804352445,2.7484989387119145,True,True,0.0027002596855163485,0.0026044583320617987,0.004893779754638672,-0.017037004232406616,0.03925734758377075,-0.078327476978302,0.22815026553750953,0.17413257141243224,0.09738346408678694,-1.4394900832821065,2.624723458786143,-1.5586727281902977
cnn,tomo4_20deg160,42,5,cnn_tomo4_20deg160_bary_perm0005_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,425702.8173633029,456818.16532338865,0.9318867980259526,True,True,-25.92299353996784,-26.064081406006075,1.933696946911128,0.8443881228868589,True,True,0.013732453584671012,-0.026629354953765838,0.060895562171936035,-0.006004810333251953,0.010023534297943115,-0.02232569456100464,1.1602820827305378,-1.7804232058812635,1.2117874299909697,-0.5073582660890782,0.6701676814924478,-0.4442687622861149
cnn,tomo4_20deg160,42,6,cnn_tomo4_20deg160_bary_perm0006_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,429328.2639841497,456818.16532338865,0.9398230993730767,True,True,-25.939954178836565,-26.064081406006075,2.783247123897108,1.620366191698194,True,True,0.0020501816272735507,-0.04001399517059323,0.013951718807220459,-0.017687082290649414,-0.0033611059188842773,-0.06926953792572021,0.17322388849172485,-2.675312476980228,0.27763135562528385,-1.494416460327891,-0.22472158960651692,-1.3784248366518006
cnn,tomo4_20deg160,42,7,cnn_tomo4_20deg160_bary_perm0007_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,432507.12760005204,456818.16532338865,0.9467818060472126,True,True,-25.954708170436795,-26.064081406006075,2.6598572671461547,1.8244376360890466,True,True,-0.000996122360229501,-0.03733428955078122,0.0012247562408447266,-0.020733386278152466,-0.0006814002990722656,-0.08199650049209595,-0.08416434249387879,-2.4961489156124363,0.024371960197497055,-1.7518046913134948,-0.04555802823872498,-1.6316842320795875
cnn,tomo4_20deg160,42,8,cnn_tomo4_20deg160_bary_perm0008_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,410473.0538783125,456818.16532338865,0.8985480110838682,True,True,-25.850131127047035,-26.064081406006075,1.7607811342749895,2.4967163650334667,True,True,-0.00872976541519166,-0.01798936367034909,-0.037886738777160645,-0.028467029333114624,0.018663525581359863,-0.12110799551010132,-0.7375950943678545,-1.2027584067783612,-0.7539247882117891,-2.4052354431874705,1.24783248059535,-2.4099809804888737
cnn,tomo4_20deg160,42,9,cnn_tomo4_20deg160_bary_perm0009_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,421313.77989081497,456818.16532338865,0.9222789544556759,True,True,-25.902266310913866,-26.064081406006075,2.7585074195843844,2.3794769592635894,True,True,-0.007638404369354257,-0.03575846195220944,-0.024721384048461914,-0.02737566828727722,0.0008944272994995117,-0.10794264078140259,-0.6453838475234666,-2.3907899976124876,-0.49194163537439595,-2.3130241963430827,0.0598008897612235,-2.1479978276514804
cnn,tomo4_20deg160,42,10,cnn_tomo4_20deg160_bary_perm0010_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,416802.50078455283,456818.16532338865,0.9124035172495645,True,True,-25.880735538732466,-26.064081406006075,1.5148872181699562,1.5616222334706615,True,True,0.009288480281829825,-0.015556182861328094,0.029729783535003662,-0.01044878363609314,0.02109670639038086,-0.05349147319793701,0.7848020151936478,-1.0400773510784633,0.5916059676459107,-0.8828383336259682,1.4105135362952477,-1.0644502246311738
cnn,tomo4_20deg160,42,11,cnn_tomo4_20deg160_bary_perm0011_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,394501.2067607609,456818.16532338865,0.863584762399909,True,True,-25.770754956452052,-26.064081406006075,0.9753272146594543,2.558731516213034,True,True,-0.006062219142913827,-0.009614195823669403,-0.02387702465057373,-0.025799483060836792,0.02703869342803955,-0.1070982813835144,-0.5122088496232483,-0.642799548846265,-0.47513935835679116,-2.1798491984428643,1.8077913385274462,-2.131195550633876
cnn,tomo4_20deg160,42,12,cnn_tomo4_20deg160_bary_perm0012_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,425435.2333335373,456818.16532338865,0.9313010419197431,True,True,-25.92173600465562,-26.064081406006075,2.5747758976577857,2.65707495860443,True,True,-0.009157607555389413,-0.03201475381851193,-0.020606637001037598,-0.028894871473312378,0.0046381354331970215,-0.10382789373397827,-0.7737443204655616,-2.140487846138898,-0.41006048391079797,-2.4413846692851777,0.31010304123481314,-2.0661166761878826
cnn,tomo4_20deg160,42,13,cnn_tomo4_20deg160_bary_perm0013_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,422816.4488456672,456818.16532338865,0.9255683791522363,True,True,-25.90938687355203,-26.064081406006075,2.6455030500636365,1.8532699942174469,True,True,-0.0014321005344390958,-0.0359462761878967,-0.004372000694274902,-0.02116936445236206,0.0007066130638122559,-0.08759325742721558,-0.12100099814889112,-2.4033471483280424,-0.08700035431606039,-1.7886413469685072,0.0472437390456687,-1.743056546593145
cnn,tomo4_20deg160,42,14,cnn_tomo4_20deg160_bary_perm0014_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,413601.8457867826,456818.16532338865,0.9053971080462343,True,True,-25.865318129800798,-26.064081406006075,3.809349710307445,2.605069320440175,True,True,0.005044987201690665,-0.03823819398880002,-0.0035371780395507812,-0.0146922767162323,-0.0015853047370910645,-0.08675843477249146,0.42626091700471513,-2.556583441350738,-0.0703878531224579,-1.241379431814901,-0.1059925539770266,-1.7264440453995424
cnn,tomo4_20deg160,42,15,cnn_tomo4_20deg160_bary_perm0015_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,430251.843394783,456818.16532338865,0.9418448653201018,True,True,-25.944251997076492,-26.064081406006075,1.9614829750146205,2.690382392459679,True,True,-0.006920257806777963,-0.021948542594909637,-0.009685754776000977,-0.026657521724700928,0.014704346656799316,-0.09290701150894165,-0.5847062283205933,-1.467466810183633,-0.19274107125234918,-2.2523465771402096,0.9831240771900782,-1.8487972635294339
cnn,tomo4_20deg160,42,16,cnn_tomo4_20deg160_bary_perm0016_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,421726.0605774476,456818.16532338865,0.9231814594739269,True,True,-25.904222473361756,-26.064081406006075,2.086659175031287,1.8296923471686706,True,True,-0.0011251962184906095,-0.029765214920043914,0.004171192646026611,-0.020862460136413574,0.006887674331665039,-0.07905006408691406,-0.0950700473022634,-1.9900849819193636,0.08300438712191169,-1.7627103961218795,0.4605059054543477,-1.573051805155173
cnn,tomo4_20deg160,42,17,cnn_tomo4_20deg160_bary_perm0017_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,424104.6066161173,456818.16532338865,0.9283882271097671,True,True,-25.915470835005056,-26.064081406006075,2.2149292961523797,1.6093092486042453,True,True,0.02256019949913024,-0.021380867958068817,0.10400384664535522,0.0028229355812072754,0.015272021293640137,0.02078258991241455,1.9061557426916564,-1.4295124136698456,2.069618040140725,0.23851539387204035,1.0210784737038656,0.41356184786364064
cnn,tomo4_20deg160,42,18,cnn_tomo4_20deg160_bary_perm0018_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,468514.18867808196,456818.16532338865,1.0256032361287855,True,True,-26.114643331068216,-26.064081406006075,4.120242932307685,2.359961376895067,True,True,0.016090830564498892,-0.043676581382751434,0.041937172412872314,-0.0036464333534240723,-0.0070236921310424805,-0.04128408432006836,1.359546004297545,-2.9201908638953062,0.8345261389622715,-0.3080943445220712,-0.46959997652159496,-0.8215300533148131
cnn,tomo4_20deg160,42,19,cnn_tomo4_20deg160_bary_perm0019_s42.npy,cnn_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,390644.3625425679,456818.16532338865,0.8551419190303536,True,True,-25.751105732706637,-26.064081406006075,2.137598410881687,3.2182473718262607,True,True,-0.012803608775138864,-0.007754232883453338,-0.06959903240203857,-0.03254087269306183,0.028898656368255615,-0.15282028913497925,-1.081802153161329,-0.5184435069297663,-1.3849815913710806,-2.749442501980945,1.9321473804439449,-3.0410377836481652
cnn,tomo4_20deg160,43,0,cnn_tomo4_20deg160_bary_perm0000_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,433178.6717359788,439036.841763041,0.9866567689318794,True,True,-25.95781111735424,-25.984677221095072,2.71034883520319,1.1316216246455417,True,True,-0.0020603632926941007,-0.02904900550842282,-0.023655295372009277,-0.0020543336868286133,-0.014658451080322266,-0.008874297142028809,-0.17602312450498273,-1.9603159819388747,-0.4527065438789148,-0.1755079968730063,-0.9891972348207607,-0.16983311031812962
cnn,tomo4_20deg160,43,1,cnn_tomo4_20deg160_bary_perm0001_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,410158.66748042096,439036.841763041,0.9342238018872087,True,True,-25.848598715344735,-25.984677221095072,1.8955626405974202,0.7140948289881279,True,True,-0.008315423727035531,-0.012884583473205535,-0.04993247985839844,-0.008309394121170044,0.0015059709548950195,-0.03515148162841797,-0.710412028405797,-0.8694912084280041,-0.9555898596280785,-0.7098969007738205,0.10162753869010988,-0.6727164260672933
cnn,tomo4_20deg160,43,2,cnn_tomo4_20deg160_bary_perm0002_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,385647.5008239535,439036.841763041,0.8783943945918256,True,True,-25.72535804183154,-25.984677221095072,1.4814003108727716,1.3634110577410437,True,True,-0.012630800008773813,-0.00020476818084713688,-0.0662151575088501,-0.012624770402908325,0.014185786247253418,-0.05143415927886963,-1.0790877950629563,-0.013818384845939129,-1.2672018944096295,-1.07857266743098,0.9573003622721749,-0.9843284608488444
cnn,tomo4_20deg160,43,3,cnn_tomo4_20deg160_bary_perm0003_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,451640.83855608996,439036.841763041,1.0287082895878057,True,True,-26.041285075968208,-25.984677221095072,2.47858585295535,1.2276386718230885,True,True,0.01307868003845214,-0.020594325065612762,0.035485684871673584,0.013084709644317627,-0.006203770637512207,0.05026668310165405,1.1173515529676494,-1.3897682160464768,0.6791122876631033,1.117866680599626,-0.41864946892836286,0.9619857212238884
cnn,tomo4_20deg160,43,4,cnn_tomo4_20deg160_bary_perm0004_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,360044.5710332005,439036.841763041,0.8200782640185021,True,True,-25.587966222388438,-25.984677221095072,2.59137493397014,2.936358227074995,True,True,-0.01637342035770417,0.027767512798309357,-0.09748268127441406,-0.016367390751838684,0.04215806722640991,-0.0827016830444336,-1.3988312742788132,1.873836923657682,-1.8655885303384951,-1.3983161466468368,2.844955670775796,-1.58271509677771
cnn,tomo4_20deg160,43,5,cnn_tomo4_20deg160_bary_perm0005_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,397908.509462713,439036.841763041,0.9063214555407949,True,True,-25.78795476423855,-25.984677221095072,1.1943412990713544,0.7685680934991159,True,True,-0.003598937988281259,-0.004193749427795379,-0.028692007064819336,-0.0035929083824157715,0.010196805000305176,-0.013911008834838867,-0.3074682566143923,-0.28300707317400503,-0.5490973226499382,-0.3069531289824159,0.6881116739441089,-0.266223889089153
cnn,tomo4_20deg160,43,6,cnn_tomo4_20deg160_bary_perm0006_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,421002.9335619761,439036.841763041,0.9589239296441591,True,True,-25.90079016144189,-25.984677221095072,2.2835491024863956,1.2158785890329047,True,True,-0.010945568084716806,-0.021534528732299774,-0.055191993713378906,-0.010939538478851318,-0.007143974304199219,-0.04041099548339844,-0.9351132883145973,-1.4532160429798178,-1.056244546129642,-0.9345981606826208,-0.4820972958617038,-0.7733711125688567
cnn,tomo4_20deg160,43,7,cnn_tomo4_20deg160_bary_perm0007_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,416395.00867836474,439036.841763041,0.9484283984146902,True,True,-25.878779257615207,-25.984677221095072,2.874516488325541,1.705963205877853,True,True,-0.015638495087623605,-0.024705495834350555,-0.07864975929260254,-0.015632465481758118,-0.01031494140625,-0.06386876106262207,-1.336044365399217,-1.667202628047254,-1.5051708358033642,-1.3355292377672403,-0.6960838809291401,-1.222297402242579
cnn,tomo4_20deg160,43,8,cnn_tomo4_20deg160_bary_perm0008_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,389067.74806413834,439036.841763041,0.8861847368019465,True,True,-25.743017533968967,-25.984677221095072,2.7046571550032996,2.195345833015385,True,True,-0.025510544180870065,-0.002598609924316375,-0.1257394552230835,-0.025504514575004578,0.01179194450378418,-0.11095845699310303,-2.179443649798048,-0.17536216735493115,-2.40635651798351,-2.1789285221660712,0.7957565797631828,-2.123483084422725
cnn,tomo4_20deg160,43,9,cnn_tomo4_20deg160_bary_perm0009_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,398977.3276372763,439036.841763041,0.9087559167816132,True,True,-25.79331974258659,-25.984677221095072,2.8865798405317653,2.1107433831315836,True,True,-0.02234173774719239,-0.019696500301361053,-0.10316038131713867,-0.022335708141326904,-0.005305945873260498,-0.0883793830871582,-1.908722844692805,-1.3291802474210859,-1.9742463138538273,-1.9082077170608287,-0.358061500302972,-1.6913728802930421
cnn,tomo4_20deg160,43,10,cnn_tomo4_20deg160_bary_perm0010_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,402823.55978993967,439036.841763041,0.9175165304404077,True,True,-25.81250785632121,-25.984677221095072,1.7559517928085688,1.586266321842414,True,True,-0.0036721622943878263,0.008822474479675324,-0.04031717777252197,-0.003666132688522339,0.02321302890777588,-0.025536179542541504,-0.3137240325721039,0.595367635485515,-0.7715756629252318,-0.3132089049401275,1.566486382603629,-0.4887022293644466
cnn,tomo4_20deg160,43,11,cnn_tomo4_20deg160_bary_perm0011_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,386992.25270268304,439036.841763041,0.8814573536668076,True,True,-25.732319905910845,-25.984677221095072,1.7280926438881123,2.2740210465449597,True,True,-0.016998538970947275,0.014006350040435822,-0.08528757095336914,-0.016992509365081787,0.028396904468536377,-0.07050657272338867,-1.452237065325203,0.9451914567242368,-1.632202890512794,-1.4517219376932264,1.9163102038423507,-1.349329456952009
cnn,tomo4_20deg160,43,12,cnn_tomo4_20deg160_bary_perm0012_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,391282.25904429227,439036.841763041,0.8912287576437081,True,True,-25.754368937338004,-25.984677221095072,2.600407076179863,2.7351750442179634,True,True,-0.02739858090877534,-0.007725026607513397,-0.112801194190979,-0.02739255130290985,0.006665527820587158,-0.09802019596099854,-2.3407443899172766,-0.5213084873153634,-2.1587487268511287,-2.3402292622853,0.4498102598027506,-1.8758752932903435
cnn,tomo4_20deg160,43,13,cnn_tomo4_20deg160_bary_perm0013_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,391039.55791621073,439036.841763041,0.8906759540860227,True,True,-25.753128009982504,-25.984677221095072,2.0615947298001402,1.4834681308972724,True,True,-0.017072851061820993,-0.006277170181274383,-0.08632659912109375,-0.017066821455955505,0.008113384246826172,-0.07154560089111328,-1.4585857740555872,-0.4236026952500796,-1.652087438281326,-1.4580706464236106,0.5475160518680343,-1.3692140047205408
cnn,tomo4_20deg160,43,14,cnn_tomo4_20deg160_bary_perm0014_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,406425.03921443457,439036.841763041,0.9257196675849636,True,True,-25.83030957117739,-25.984677221095072,3.4960673303592364,1.8908360804662816,True,True,-0.0070633089542389005,-0.01751735448837277,-0.06727182865142822,-0.007057279348373413,-0.003126800060272217,-0.052490830421447754,-0.6034400418012811,-1.1821248047506823,-1.2874240870920832,-0.6029249141693047,-0.2110060576325684,-1.0045506535312982
cnn,tomo4_20deg160,43,15,cnn_tomo4_20deg160_bary_perm0015_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,395501.2438607955,439036.841763041,0.900838394956971,True,True,-25.775818422437034,-25.984677221095072,2.5453321846941566,2.48857915060667,True,True,-0.02614202558994294,-0.008770492076873748,-0.11161506175994873,-0.026135995984077454,0.005620062351226807,-0.09683406352996826,-2.233393033911988,-0.5918597035199279,-2.136048950543546,-2.2328779062800113,0.3792590435981861,-1.8531755169827606
cnn,tomo4_20deg160,43,16,cnn_tomo4_20deg160_bary_perm0016_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,404831.88663946517,439036.841763041,0.9220909229707946,True,True,-25.82245433039129,-25.984677221095072,1.7716988660235113,2.0342095251860144,True,True,-0.01892837345600129,0.00629809856414798,-0.09123373031616211,-0.018922343850135803,0.020688652992248535,-0.07645273208618164,-1.617108715408083,0.42501500671152886,-1.7459983520426667,-1.6165935877761066,1.3961337538296428,-1.4631249184818815
cnn,tomo4_20deg160,43,17,cnn_tomo4_20deg160_bary_perm0017_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,397884.84078490443,439036.841763041,0.9062675450814506,True,True,-25.787835795273512,-25.984677221095072,1.398377822450282,0.5628081747839806,True,True,0.0030873322486877353,-0.015752103328704803,0.00534820556640625,0.0030933618545532227,-0.001361548900604248,0.02012920379638672,0.26376021681516804,-1.063000242657502,0.10235203660938662,0.26427534444714446,-0.0918814955393881,0.3852254701701718
cnn,tomo4_20deg160,43,18,cnn_tomo4_20deg160_bary_perm0018_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,430955.340268448,439036.841763041,0.9815926575497854,True,True,-25.94751948970074,-25.984677221095072,3.4323783315723166,1.8982867057249577,True,True,-0.0017279481887817472,-0.013033893108367889,-0.04805290699005127,-0.0017219185829162598,0.001356661319732666,-0.0332719087600708,-0.1476238876175935,-0.8795670805256343,-0.9196192693726354,-0.1471087599856171,0.09155166659247965,-0.6367458358118503
cnn,tomo4_20deg160,43,19,cnn_tomo4_20deg160_bary_perm0019_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,376062.37293234345,439036.841763041,0.8565622224827173,True,True,-25.67502058814584,-25.984677221095072,3.379937340186217,2.8135471047864407,True,True,-0.02619341969490052,0.012364540100097687,-0.14786553382873535,-0.026187390089035034,0.026755094528198242,-0.13308453559875488,-2.237783789157846,0.8343970866926103,-2.8297974608097944,-2.23726866152587,1.8055158338107242,-2.5469240272490095
l1,tomo4_20deg160,41,0,l1_tomo4_20deg160_bary_perm0000_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,11375.303458910532,9053.030263554389,1.25651888127505,True,True,-18.678399842339456,-18.221709632801716,1.2404853731210457,1.3360817622869465,True,True,0.014635374546051017,-0.032583680152893035,-0.11363887786865234,-0.003196418285369873,-0.028734207153320312,-0.14613354206085205,0.38517120198271865,-0.6648025169793504,-0.5655940524061057,-0.08412277179114995,-0.5862619921782324,-0.7273238155535792
l1,tomo4_20deg160,41,1,l1_tomo4_20deg160_bary_perm0001_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,16079.792826056646,9053.030263554389,1.776177960079349,True,True,-19.370637317396515,-18.221709632801716,1.3253393792987196,1.5780431965992894,True,True,0.001816084384918204,-0.022777941226959197,-0.18131589889526367,-0.016015708446502686,-0.018928468227386475,-0.21381056308746338,0.04779538803328638,-0.4647367205986304,-0.9024305408960485,-0.4214985857405822,-0.38619619579751224,-1.064160304043522
