method,variant,seed,perm,bary_file,nobary_file,n_samples_bary,n_samples_nobary,n_dim,fom3_bary,fom3_nobary,fom3_ratio_bary_over_nobary,fom3_bary_valid,fom3_nobary_valid,logdet_cov3_bary,logdet_cov3_nobary,d_truth,d_shift,d_truth_valid,d_shift_valid,delta_truth_om,delta_truth_s8,delta_truth_w0,delta_shift_om,delta_shift_s8,delta_shift_w0,norm_truth_om,norm_truth_s8,norm_truth_w0,norm_shift_om,norm_shift_s8,norm_shift_w0
cnn,tomo4_20deg160,43,4,cnn_tomo4_20deg160_bary_perm0004_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,312437.4764336943,325664.13618296146,0.9593855807879432,True,True,-25.30431930545732,-25.387243744323428,1.7541196133841397,1.7751117260071685,True,True,-0.0111325627565384,0.026336584091186555,-0.0629434585571289,-0.007864817976951599,0.030863523483276367,-0.03415942192077637,-0.8890452147226159,1.4499056881473185,-1.1377540584400485,-0.6280834826613991,1.6991268913133617,-0.6174592533560019
cnn,tomo4_20deg160,43,5,cnn_tomo4_20deg160_bary_perm0005_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,323866.2218027174,325664.13618296146,0.9944792374090773,True,True,-25.376171627677905,-25.387243744323428,0.8902487391655997,0.3957744468676185,True,True,-0.004155317544937143,-0.003999319076538055,-0.02728903293609619,-0.0008875727653503418,0.0005276203155517578,0.0014950037002563477,-0.33184319368059,-0.22017416752725727,-0.49327140080438286,-0.07088146161937324,0.029047035638785867,0.027023404279663658
cnn,tomo4_20deg160,43,6,cnn_tomo4_20deg160_bary_perm0006_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,337703.32533230877,325664.13618296146,1.0369681147284318,True,True,-25.459846106652776,-25.387243744323428,1.865522765752274,1.17485553504621,True,True,-0.01395013391971589,-0.015822556018829315,-0.06934547424316406,-0.01068238914012909,-0.011295616626739502,-0.04056143760681152,-1.114056132203604,-0.8710778092291556,-1.2534756837837258,-0.8530944001423872,-0.6218566060631124,-0.7331808786996793
cnn,tomo4_20deg160,43,7,cnn_tomo4_20deg160_bary_perm0007_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,348884.51265862654,325664.13618296146,1.0713016076864528,True,True,-25.524992474268803,-25.387243744323428,2.3100576390349548,1.75228246447723,True,True,-0.013781080245971689,-0.02874526023864743,-0.0643148422241211,-0.010513335466384888,-0.024218320846557617,-0.035530805587768555,-1.1005555247549472,-1.58251032795241,-1.162542930366789,-0.8395937926937305,-1.3332891247863667,-0.6422481252827423
cnn,tomo4_20deg160,43,8,cnn_tomo4_20deg160_bary_perm0008_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,359054.3241973818,325664.13618296146,1.1025295213829176,True,True,-25.582457953813275,-25.387243744323428,2.808975104154764,2.075769745091065,True,True,-0.027165631055831918,-0.011899437904357879,-0.13140273094177246,-0.023897886276245117,-0.007372498512268066,-0.10261869430541992,-2.1694442531592966,-0.6550987266817937,-2.3752109249512268,-1.90848252109808,-0.40587752351575057,-1.8549161198671802
cnn,tomo4_20deg160,43,9,cnn_tomo4_20deg160_bary_perm0009_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,359065.08966029243,325664.13618296146,1.1025625783324386,True,True,-25.582517918564005,-25.387243744323428,2.6109087587093405,2.21698686212143,True,True,-0.024853566884994516,-0.021540310382842986,-0.10845315456390381,-0.021585822105407715,-0.017013370990753174,-0.07966911792755127,-1.9848030674621986,-1.1858568461425594,-1.960378720589577,-1.7238413354009818,-0.9366356429765162,-1.4400839155055305
cnn,tomo4_20deg160,43,10,cnn_tomo4_20deg160_bary_perm0010_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,322719.0630662212,325664.13618296146,0.9909567164771079,True,True,-25.36907489988662,-25.387243744323428,1.5200889516139349,0.46368638368465376,True,True,-0.002265522480010995,0.0005324816703796698,-0.030391573905944824,0.0010022222995758057,0.005059421062469482,-0.0016075372695922852,-0.18092437148107093,0.029314667386042367,-0.5493523448903829,0.08003736058014582,0.2785358705520855,-0.02905753980633637
cnn,tomo4_20deg160,43,11,cnn_tomo4_20deg160_bary_perm0011_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,315360.3322260148,325664.13618296146,0.9683606427231586,True,True,-25.32294235173555,-25.387243744323428,1.4408057482875218,1.9034520999561795,True,True,-0.015518287420272836,0.01717451572418216,-0.06760704517364502,-0.012250542640686035,0.021701455116271973,-0.03882300853729248,-1.2392886951012936,0.945507130060973,-1.2220521685448824,-0.9783269630400768,1.1947283332270162,-0.7017573634608358
cnn,tomo4_20deg160,43,12,cnn_tomo4_20deg160_bary_perm0012_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,342944.2323795122,325664.13618296146,1.0530610966226954,True,True,-25.490646250228824,-25.387243744323428,1.9499808253627506,2.176465914561541,True,True,-0.022151837348937997,-0.007331814765930145,-0.08702349662780762,-0.018884092569351196,-0.002804875373840332,-0.05823945999145508,-1.769043249347086,-0.4036377647442159,-1.5730202746655089,-1.5080815172858693,-0.15441656157817277,-1.0527254695814625
cnn,tomo4_20deg160,43,13,cnn_tomo4_20deg160_bary_perm0013_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,333818.69968163257,325664.13618296146,1.0250397958898667,True,True,-25.43670661851362,-25.387243744323428,1.7232531836909202,1.1853005672947143,True,True,-0.01666484236717225,-0.007983531951904266,-0.0800480842590332,-0.01339709758758545,-0.003456592559814453,-0.051264047622680664,-1.3308524447292744,-0.43951669466677407,-1.4469340392759675,-1.0698907126680577,-0.1902954915007309,-0.926639234191921
cnn,tomo4_20deg160,43,14,cnn_tomo4_20deg160_bary_perm0014_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,327652.88144991326,325664.13618296146,1.0061067371134613,True,True,-25.399420077442798,-25.387243744323428,2.718622611214077,1.4898887688638438,True,True,-0.006376305818557748,-0.011729981899261444,-0.05954909324645996,-0.0031085610389709473,-0.007203042507171631,-0.030765056610107422,-0.5092110684278256,-0.6457696798764313,-1.0763981527340327,-0.2482493363666089,-0.3965484767103881,-0.5561033476499863
cnn,tomo4_20deg160,43,15,cnn_tomo4_20deg160_bary_perm0015_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,351044.9111834524,325664.13618296146,1.077935431570616,True,True,-25.53733889270488,-25.387243744323428,2.2982456206782085,2.489001949848695,True,True,-0.02672619581222535,-0.006082441806793182,-0.10555744171142578,-0.02345845103263855,-0.0015555024147033691,-0.07677340507507324,-2.1343510038282356,-0.334856143186987,-1.9080363624556713,-1.873389271767019,-0.08563494002094384,-1.387741557371625
cnn,tomo4_20deg160,43,16,cnn_tomo4_20deg160_bary_perm0016_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,324736.43079124315,325664.13618296146,0.9971513430904866,True,True,-25.38153830021427,-25.387243744323428,0.997804112277127,1.352477845611238,True,True,-0.012096146345138559,-0.0011928343772887873,-0.05083262920379639,-0.008828401565551758,0.0033341050148010254,-0.022048592567443848,-0.9659968921723636,-0.0656690078964131,-0.9188409964048144,-0.7050351601111469,0.18355219526963004,-0.39854619132076796
cnn,tomo4_20deg160,43,17,cnn_tomo4_20deg160_bary_perm0017_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,334132.2336047375,325664.13618296146,1.0260025482726738,True,True,-25.43858420520754,-25.387243744323428,0.9059183752623852,1.0167993694973774,True,True,0.005537351369857779,-0.01245030403137204,0.019130408763885498,0.00880509614944458,-0.007923364639282227,0.04791444540023804,0.4422122601301682,-0.6854255119702776,0.34579765252290284,0.7031739921913849,-0.4362043088042344,0.8660924576069493
cnn,tomo4_20deg160,43,18,cnn_tomo4_20deg160_bary_perm0018_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,329293.6514173628,325664.13618296146,1.011144964492996,True,True,-25.40941037830902,-25.387243744323428,2.4953223559853877,1.2665629550241768,True,True,-0.00599170684814454,-0.010767188072204559,-0.05520427227020264,-0.0027239620685577393,-0.006240248680114746,-0.026420235633850098,-0.4784970377314986,-0.5927650745134276,-0.9978619900850494,-0.21753530567028184,-0.3435438713473845,-0.47756718500100287
cnn,tomo4_20deg160,43,19,cnn_tomo4_20deg160_bary_perm0019_s43.npy,cnn_tomo4_20deg160_nobnt_s43.npy,100000,100000,6,338668.20862666046,325664.13618296146,1.0399309318984795,True,True,-25.465552342947134,-25.387243744323428,2.888010541771556,2.096583935002415,True,True,-0.025870004892349252,0.013788733482360871,-0.13911449909210205,-0.02260226011276245,0.018315672874450684,-0.11033046245574951,-2.0659756928731965,0.7591099528777836,-2.514607388252058,-1.80501396081198,1.0083311560438268,-1.994312583168011
l1,tomo4_20deg160,41,0,l1_tomo4_20deg160_bary_perm0000_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,10601.195513361788,9793.2489447912,1.0825003605162429,True,True,-18.537444116039808,-18.378897088170085,1.4463490884661765,1.4650655126149592,True,True,0.019511511325836173,-0.03624072313308713,-0.09731221199035645,-0.0013138949871063232,-0.029660403728485107,-0.1623433232307434,0.5378176799355961,-0.7996846968476377,-0.5323301744300827,-0.03621636181041704,-0.6544839317054676,-0.888071988144151
l1,tomo4_20deg160,41,1,l1_tomo4_20deg160_bary_perm0001_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,13167.894298279727,9793.2489447912,1.344588948214517,True,True,-18.97107379143751,-18.378897088170085,1.5458471797805888,1.6504380670937695,True,True,0.011943092346191397,-0.03130694866180417,-0.14584004878997803,-0.008882313966751099,-0.02472662925720215,-0.210871160030365,0.3292008553114972,-0.6908164513688274,-0.7977935864714939,-0.24483318643451596,-0.5456156862266573,-1.1535354001855622
l1,tomo4_20deg160,41,2,l1_tomo4_20deg160_bary_perm0002_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,12382.063180265925,9793.2489447912,1.2643468219861453,True,True,-18.84800837331176,-18.378897088170085,1.1268506703101044,1.3029438108824634,True,True,-0.021833474040031442,0.04657069206237796,-0.021987318992614746,-0.04265888035297394,0.05315101146697998,-0.08701843023300171,-0.60182054362929,1.0276249076797876,-0.12027794986047985,-1.1758545853753033,1.1728256728219577,-0.4760197635745481
l1,tomo4_20deg160,41,3,l1_tomo4_20deg160_bary_perm0003_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,8955.119072260337,9793.2489447912,0.9144175873343193,True,True,-18.199961222282468,-18.378897088170085,1.7836166264302713,1.4230420744020977,True,True,0.04777972936630248,-0.05856516599655148,0.025721251964569092,0.026954323053359985,-0.05198484659194946,-0.03930985927581787,1.317006292675497,-1.2922939435782272,0.1407038054608815,0.7429722509294839,-1.1470931784360572,-0.2150380082531868
l1,tomo4_20deg160,41,4,l1_tomo4_20deg160_bary_perm0004_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,8897.212500064934,9793.2489447912,0.9085046801344873,True,True,-18.186986608844542,-18.378897088170085,0.8557162352851303,0.7834260610702265,True,True,0.012646278142929068,-0.014283742904663055,-0.04393112659454346,-0.008179128170013428,-0.007703423500061035,-0.10896223783493042,0.34858355444994593,-0.31518384919136844,-0.2403178779380833,-0.2254504872960672,-0.16998308404919837,-0.5960596916521516
l1,tomo4_20deg160,41,5,l1_tomo4_20deg160_bary_perm0005_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,19217.82416286265,9793.2489447912,1.9623542984766216,True,True,-19.72718693837775,-18.378897088170085,1.4531631319982938,1.1393172926169814,True,True,0.003472944498062125,0.005306873321533234,-0.12520062923431396,-0.01735246181488037,0.011887192726135254,-0.19023174047470093,0.09572866608337013,0.11710101279586732,-0.6848890949643939,-0.47830537566264303,0.2623017779380374,-1.0406309086784622
l1,tomo4_20deg160,41,6,l1_tomo4_20deg160_bary_perm0006_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,13766.244065920035,9793.2489447912,1.4056871364678194,True,True,-19.059949584838087,-18.378897088170085,1.826169863208172,2.0440901277467978,True,True,0.02249776363372802,-0.05638309955596921,-0.11582839488983154,0.0016723573207855225,-0.04980278015136719,-0.1808595061302185,0.6201311030790944,-1.2441446521407913,-0.6336198550472871,0.04609706133308123,-1.0989438869986212,-0.9893616687613555
l1,tomo4_20deg160,41,7,l1_tomo4_20deg160_bary_perm0007_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,8204.19466515847,9793.2489447912,0.8377398258135865,True,True,-18.02480169397913,-18.378897088170085,4.139969806097047,4.070808267088669,True,True,0.05500220298767089,-0.11521920204162595,-0.27518653869628906,0.034176796674728394,-0.10863888263702393,-0.340217649936676,1.5160874372148698,-2.5424170571133855,-1.5053619185999318,0.9420533954688567,-2.3972162919712154,-1.861103732314
l1,tomo4_20deg160,41,8,l1_tomo4_20deg160_bary_perm0008_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,14700.26471925328,9793.2489447912,1.5010610678973915,True,True,-19.191241561434303,-18.378897088170085,1.1191576354262698,1.816797752777393,True,True,-0.005522767305374154,-0.020810093879699676,-0.11626541614532471,-0.02634817361831665,-0.014229774475097656,-0.18129652738571167,-0.1522302321638942,-0.45919375158287373,-0.6360105067076295,-0.7262642739099073,-0.31399298644070367,-0.9917523204216977
l1,tomo4_20deg160,41,9,l1_tomo4_20deg160_bary_perm0009_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,5108.934191828887,9793.2489447912,0.5216791915155194,True,True,-17.077492176831512,-18.378897088170085,2.325296937401483,2.8532854966032524,True,True,0.03645192623138427,-0.08005407094955441,0.17957884073257446,0.015626519918441772,-0.07347375154495239,0.1145477294921875,1.0047653442912592,-1.7664662822433144,0.9823560029711051,0.430731302545246,-1.6212655171011443,0.6266141892570368
l1,tomo4_20deg160,41,10,l1_tomo4_20deg160_bary_perm0010_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,12550.97676887444,9793.2489447912,1.2815947842875997,True,True,-18.875107543441032,-18.378897088170085,1.259705570028883,1.3649143449337724,True,True,0.02518331050872802,-0.043804314136505096,-0.03531229496002197,0.0043579041957855225,-0.037223994731903076,-0.10034340620040894,0.6941558449635569,-0.9665822489863161,-0.19317000149434352,0.12012180321754377,-0.821381483844146,-0.5489118152084118
l1,tomo4_20deg160,41,11,l1_tomo4_20deg160_bary_perm0011_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,11122.213894209894,9793.2489447912,1.1357021512381282,True,True,-18.63339927838895,-18.378897088170085,0.27959789849038624,1.013577878240636,True,True,0.0012188160419464023,-0.006824042797088592,-0.02678239345550537,-0.019606590270996094,-0.00024372339248657227,-0.09181350469589233,0.03359559415983931,-0.15057874467418886,-0.14650860244793473,-0.5404384475861739,-0.005377979532018787,-0.502250416162003
l1,tomo4_20deg160,41,12,l1_tomo4_20deg160_bary_perm0012_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,10275.329606009724,9793.2489447912,1.0492258150422014,True,True,-18.475002234587404,-18.378897088170085,0.8728860159818955,1.6710719791182311,True,True,-0.01250883400440217,0.010032806396484406,0.03663140535354614,-0.033334240317344666,0.016613125801086426,-0.02839970588684082,-0.34479502743792495,0.2213830478006865,0.20038597420234078,-0.9188290691839381,0.3665838129428566,-0.15535583951172752
l1,tomo4_20deg160,41,13,l1_tomo4_20deg160_bary_perm0013_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,10268.44900525869,9793.2489447912,1.048523228924987,True,True,-18.473662539268737,-18.378897088170085,0.9699773260652056,1.6012127191178875,True,True,0.006034632921218863,-0.029651548862457244,-0.05362272262573242,-0.014790773391723633,-0.023071229457855225,-0.11865383386611938,0.16633935848195036,-0.6542885409890872,-0.2933341325300556,-0.4076946832640628,-0.5090877758469171,-0.6490759462441239
l1,tomo4_20deg160,41,14,l1_tomo4_20deg160_bary_perm0014_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,8773.984459112038,9793.2489447912,0.8959217220531003,True,True,-18.159092620962753,-18.378897088170085,0.40212959922542196,0.6246198278114965,True,True,0.0015942656993865878,0.005986783504486115,-0.005971193313598633,-0.019231140613555908,0.012567102909088135,-0.0710023045539856,0.043944534348276575,0.1321038527375984,-0.03266441398432814,-0.5300895073977365,0.27730461787976846,-0.38840622769839644
l1,tomo4_20deg160,41,15,l1_tomo4_20deg160_bary_perm0015_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,11913.125539577471,9793.2489447912,1.2164630560028584,True,True,-18.77079211555205,-18.378897088170085,1.3339819741128434,2.2417082056463102,True,True,-0.020518550872802743,-0.00531085968017575,-0.07092535495758057,-0.04134395718574524,0.0012694597244262695,-0.13595646619796753,-0.5655758409364711,-0.11718897544470464,-0.38798528780566566,-1.139609882682484,0.028011789697465428,-0.743727101519734
l1,tomo4_20deg160,41,16,l1_tomo4_20deg160_bary_perm0016_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,10560.975316463597,9793.2489447912,1.0783934295962867,True,True,-18.529841825017947,-18.378897088170085,1.8228345225653344,2.044299294553921,True,True,0.0296723449230194,-0.06516775131225583,-0.06779181957244873,0.008846938610076904,-0.05858743190765381,-0.1328229308128357,0.8178921375309279,-1.437986026410293,-0.3708438067517218,0.24385809578491482,-1.292785261268123,-0.7265856204657901
l1,tomo4_20deg160,41,17,l1_tomo4_20deg160_bary_perm0017_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,7762.644986733176,9793.2489447912,0.7926526763992807,True,True,-17.914156807814656,-18.378897088170085,1.6641877788458845,1.5284043315419997,True,True,0.05251251697540282,-0.07087221384048459,0.0988510251045227,0.03168711066246033,-0.06429189443588257,0.03381991386413574,1.4474614280592857,-1.563860208633785,0.5407479941129875,0.8734273863132725,-1.4186594434916149,0.1850061803989192
l1,tomo4_20deg160,41,18,l1_tomo4_20deg160_bary_perm0018_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,8939.902504909433,9793.2489447912,0.912863806006316,True,True,-18.19655992523396,-18.378897088170085,1.8243913181474627,1.9365040083702956,True,True,0.03316365718841552,-0.06450280189514157,-0.06176960468292236,0.012338250875473022,-0.05792248249053955,-0.12680071592330933,0.9141270949952269,-1.4233133094479058,-0.3379002877726783,0.34009305324921374,-1.2781125443057357,-0.6936421014867465
l1,tomo4_20deg160,41,19,l1_tomo4_20deg160_bary_perm0019_s41.npy,l1_tomo4_20deg160_nobnt_s41.npy,100000,100000,6,11706.978543243555,9793.2489447912,1.1954131472855312,True,True,-18.735880799327482,-18.378897088170085,0.6277728580113513,1.3483741880584483,True,True,-0.021588886380195627,0.026661012172699006,-0.05723607540130615,-0.04241429269313812,0.033241331577301025,-0.12226718664169312,-0.59507869951701,0.5882996141848736,-0.3131003743403764,-1.1691127412630231,0.7335003793270437,-0.6688421880544447
l1,tomo4_20deg160,42,0,l1_tomo4_20deg160_bary_perm0000_s42.npy,l1_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,13020.245834669697,11677.785793849633,1.1149584402830115,True,True,-18.948521593790694,-18.73088733193342,1.2979557001656687,1.2290136045556488,True,True,1.8706321716299712e-05,-0.020333971977233856,-0.1580427885055542,-0.001570373773574829,-0.02745342254638672,-0.0992269515991211,0.0005577622701187318,-0.45047383036952154,-0.9928459748166946,-0.04682348856006291,-0.608196392965924,-0.6233570061632777
l1,tomo4_20deg160,42,1,l1_tomo4_20deg160_bary_perm0001_s42.npy,l1_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,14470.383836695022,11677.785793849633,1.239137632094277,True,True,-19.159718691304164,-18.73088733193342,0.5926645209541733,1.0881472848919576,True,True,-0.0023866093158722013,-0.010235335826873748,-0.06626510620117188,-0.00397568941116333,-0.01735478639602661,-0.0074492692947387695,-0.07116100375561746,-0.22675112074573822,-0.41628627655049344,-0.1185422545857991,-0.38447368334214066,-0.04679730789707664
l1,tomo4_20deg160,42,2,l1_tomo4_20deg160_bary_perm0002_s42.npy,l1_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,18157.603736943045,11677.785793849633,1.5548841242238023,True,True,-19.61368938127448,-18.73088733193342,0.8587593129653496,1.2792750835943116,True,True,-0.027732292413711557,0.026475164890289338,-0.10606181621551514,-0.029321372509002686,0.019355714321136475,-0.04724597930908203,-0.8268876482964692,0.5865243126697631,-0.6662945415419667,-0.8742688991266508,0.42880175007336063,-0.2968055728885498
l1,tomo4_20deg160,42,3,l1_tomo4_20deg160_bary_perm0003_s42.npy,l1_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,15756.193935192396,11677.785793849633,1.3492449864503206,True,True,-19.329977665343165,-18.73088733193342,1.158902534701776,0.36320902073240446,True,True,0.008354892730712882,0.0062306857109070135,-0.03162968158721924,0.006765812635421753,-0.0008887648582458496,0.027186155319213867,0.24911599440847784,0.13803308380494517,-0.19870189804643132,0.2017347435782962,-0.01968947879145728,0.17078707060698547
l1,tomo4_20deg160,42,4,l1_tomo4_20deg160_bary_perm0004_s42.npy,l1_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,10118.22444739841,11677.785793849633,0.8664505948317188,True,True,-18.444186955173024,-18.73088733193342,1.5166038919387508,1.4946762595493324,True,True,0.04886101722717284,-0.0536198282241821,0.10760486125946045,0.047271937131881714,-0.06073927879333496,0.16642069816589355,1.456878177455469,-1.1878805297335193,0.6759881572730515,1.4094969266252872,-1.3456030923299218,1.0454771259264684
l1,tomo4_20deg160,42,5,l1_tomo4_20deg160_bary_perm0005_s42.npy,l1_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,10001.532177901696,11677.785793849633,0.8564579239986767,True,True,-18.42098715605941,-18.73088733193342,1.4419369580294366,1.0297553439694835,True,True,0.02959295153617858,-0.03717729091644284,-0.04084658622741699,0.02800387144088745,-0.0442967414855957,0.017969250679016113,0.882366511100376,-0.8236165890580847,-0.2566037280433632,0.8349852602701944,-0.9813391516544872,0.11288524061005363
l1,tomo4_20deg160,42,6,l1_tomo4_20deg160_bary_perm0006_s42.npy,l1_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,9757.005880951014,11677.785793849633,0.8355184838284805,True,True,-18.371481715698987,-18.73088733193342,2.1369766335769595,2.646651535871733,True,True,0.04053299665451049,-0.08802142381668088,0.04005664587020874,0.03894391655921936,-0.09514087438583374,0.09887248277664185,1.2085634242586287,-1.9500050450385866,0.25164121686891683,1.161182173428447,-2.107727607634989,0.6211301855223337
l1,tomo4_20deg160,42,7,l1_tomo4_20deg160_bary_perm0007_s42.npy,l1_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,14977.12820934109,11677.785793849633,1.2825315067201464,True,True,-19.228559060742263,-18.73088733193342,2.9933650542212793,2.6667939538855068,True,True,0.03405838251113891,-0.07781329393386838,-0.24528777599334717,0.03246930241584778,-0.08493274450302124,-0.18647193908691406,1.015511281912382,-1.7238566381081233,-1.540930676872834,0.9681300310822003,-1.8815792007045258,-1.1714417082194173
l1,tomo4_20deg160,42,8,l1_tomo4_20deg160_bary_perm0008_s42.npy,l1_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,12478.486303887434,11677.785793849633,1.0685661241071496,True,True,-18.863522689629225,-18.73088733193342,0.6479694050136576,1.0948905363955415,True,True,-0.012714574337005624,0.0033952927589416815,-0.09388518333435059,-0.014303654432296753,-0.0037241578102111816,-0.03506934642791748,-0.37910765961125753,0.07521848343544461,-0.5897993021374811,-0.42648891044143916,-0.08250407916095785,-0.22031033348406434
l1,tomo4_20deg160,42,9,l1_tomo4_20deg160_bary_perm0009_s42.npy,l1_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,8571.332764220278,11677.785793849633,0.7339861267822332,True,True,-18.112357029157643,-18.73088733193342,2.684092978446355,3.0254462224482994,True,True,0.03535770416259765,-0.09899016857147214,-0.08626890182495117,0.03376862406730652,-0.106109619140625,-0.027453064918518066,1.0542528691107123,-2.1930039273803428,-0.541952801128596,1.0068716182805306,-2.3507264899767453,-0.17246383247517916
l1,tomo4_20deg160,42,10,l1_tomo4_20deg160_bary_perm0010_s42.npy,l1_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,16442.335405499412,11677.785793849633,1.4080011138891704,True,True,-19.41522942963343,-18.73088733193342,0.4614430624018983,0.6352853667391337,True,True,-0.0062713122367858976,0.01565638542175296,-0.02070295810699463,-0.007860392332077026,0.008536934852600098,0.03811287879943848,-0.18699033422295924,0.34684772451614365,-0.13005875698406763,-0.23437158505314087,0.18912516191974119,0.23943021166934916
l1,tomo4_20deg160,42,11,l1_tomo4_20deg160_bary_perm0011_s42.npy,l1_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,16505.036530436642,11677.785793849633,1.4133703787518854,True,True,-19.42284171516001,-18.73088733193342,0.8793113187055724,1.5691633619770227,True,True,-0.013779798746109018,-0.0025440120697021174,-0.07141506671905518,-0.015368878841400146,-0.00966346263885498,-0.01259922981262207,-0.4108692209496199,-0.05635941973501752,-0.4486390186084814,-0.45825047177980155,-0.21408198233141998,-0.07915004995506457
l1,tomo4_20deg160,42,12,l1_tomo4_20deg160_bary_perm0012_s42.npy,l1_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,12766.702734686221,11677.785793849633,1.0932468671766604,True,True,-18.909191423335763,-18.73088733193342,1.0839051540445968,1.811681968688421,True,True,-0.01945812463760377,0.0021428799629211737,-0.07057595252990723,-0.021047204732894897,-0.0049765706062316895,-0.011760115623474121,-0.5801786120606681,0.04747283737776234,-0.4433675908325925,-0.6275598628908498,-0.11024972521864013,-0.07387862217917565
l1,tomo4_20deg160,42,13,l1_tomo4_20deg160_bary_perm0013_s42.npy,l1_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,13262.79491775565,11677.785793849633,1.1357285663469523,True,True,-18.985436039281108,-18.73088733193342,1.5422394057298336,1.9721514614894626,True,True,-0.011892089843750009,-0.021956470012664764,-0.15701210498809814,-0.013481169939041138,-0.029075920581817627,-0.09819626808166504,-0.35458382082279194,-0.48641825409578127,-0.9863710828504585,-0.40196507165297357,-0.6441408166921837,-0.6168821141970418
l1,tomo4_20deg160,42,14,l1_tomo4_20deg160_bary_perm0014_s42.npy,l1_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,14000.940122844331,11677.785793849633,1.1989379125465924,True,True,-19.093759515949127,-18.73088733193342,0.7085942418012233,0.9467245009522209,True,True,-0.0021750426292419522,-0.009742166996002166,-0.09062981605529785,-0.003764122724533081,-0.01686161756515503,-0.031813979148864746,-0.06485276650801557,-0.2158255793655144,-0.5693486486776184,-0.11223401733819721,-0.3735481419619168,-0.1998596800242015
l1,tomo4_20deg160,42,15,l1_tomo4_20deg160_bary_perm0015_s42.npy,l1_tomo4_20deg160_nobnt_s42.npy,100000,100000,6,15692.866133696763,11677.785793849633,1.3438220575994606,True,True,-19.32192300336576,-18.73088733193342,1.4060145498670764,1.3828874669677025,True,True,-0.03728837728500367,0.03332916259765628,-0.21755659580230713,-0.0388774573802948,0.026209712028503418,-0.15874075889587402,-1.1118193239136407,0.7383660976411577,-1.3667196869887688,-1.1592005747438223,0.5806435350447552,-0.997230718335352
